,name,relation,name2
518,深圳港美医疗美容门诊,city_level,一线
519,深圳港美医疗美容门诊,city_type,普通城市
520,鸡西市人民医院美容科,hospitallevel,医院
521,鸡西市人民医院美容科,pricelevel,中
522,鸡西市人民医院美容科,hospitalkind,其他
523,鸡西市人民医院美容科,hospitallevelname,医院
524,鸡西市人民医院美容科,abbreviation,鸡西市人民医院美容科
525,鸡西市人民医院美容科,hospitalscale,其他
526,鸡西市人民医院美容科,doctorstyle,其他
527,鸡西市人民医院美容科,country,中国
528,鸡西市人民医院美容科,area,东北
529,鸡西市人民医院美容科,province,黑龙江
530,鸡西市人民医院美容科,city,鸡西
531,鸡西市人民医院美容科,city_level,五线
532,鸡西市人民医院美容科,city_type,普通城市
533,上海颜范医疗美容门诊部,hospitallevel,门诊部
534,上海颜范医疗美容门诊部,pricelevel,中
535,上海颜范医疗美容门诊部,hospitalkind,其他
536,上海颜范医疗美容门诊部,hospitallevelname,门诊部
537,上海颜范医疗美容门诊部,abbreviation,上海颜范整形医院
538,上海颜范医疗美容门诊部,hospitalscale,其他
539,上海颜范医疗美容门诊部,doctorstyle,其他
540,上海颜范医疗美容门诊部,country,中国
541,上海颜范医疗美容门诊部,area,华东
542,上海颜范医疗美容门诊部,province,上海
543,上海颜范医疗美容门诊部,city,上海
544,上海颜范医疗美容门诊部,city_level,一线
545,上海颜范医疗美容门诊部,city_type,直辖市
546,大庆市第四医院美容科,hospitallevel,门诊部
547,大庆市第四医院美容科,pricelevel,中
548,大庆市第四医院美容科,hospitalkind,其他
549,大庆市第四医院美容科,hospitallevelname,门诊部
550,大庆市第四医院美容科,abbreviation,大庆市第四医院整形科
551,大庆市第四医院美容科,hospitalscale,其他
552,大庆市第四医院美容科,doctorstyle,其他
553,大庆市第四医院美容科,country,中国
554,大庆市第四医院美容科,area,东北
555,大庆市第四医院美容科,province,黑龙江
556,大庆市第四医院美容科,city,大庆
557,大庆市第四医院美容科,city_level,三线
558,大庆市第四医院美容科,city_type,普通城市
559,洛阳中州人民医院整形美容中心,hospitallevel,门诊部
560,洛阳中州人民医院整形美容中心,pricelevel,中
561,洛阳中州人民医院整形美容中心,hospitalkind,其他
562,洛阳中州人民医院整形美容中心,hospitallevelname,门诊部
563,洛阳中州人民医院整形美容中心,abbreviation,洛阳中州人民医院整形美容中心
564,洛阳中州人民医院整形美容中心,hospitalscale,其他
565,洛阳中州人民医院整形美容中心,doctorstyle,其他
566,洛阳中州人民医院整形美容中心,country,中国
567,洛阳中州人民医院整形美容中心,area,华中
568,洛阳中州人民医院整形美容中心,province,河南
569,洛阳中州人民医院整形美容中心,city,洛阳
570,洛阳中州人民医院整形美容中心,city_level,三线
571,洛阳中州人民医院整形美容中心,city_type,普通城市
572,爱慕芳容医学美容门诊,hospitallevel,医院
573,爱慕芳容医学美容门诊,pricelevel,中
574,爱慕芳容医学美容门诊,hospitalkind,其他
575,爱慕芳容医学美容门诊,hospitallevelname,医院
576,爱慕芳容医学美容门诊,abbreviation,爱慕芳容整形医院
577,爱慕芳容医学美容门诊,hospitalscale,其他
578,爱慕芳容医学美容门诊,doctorstyle,其他
579,爱慕芳容医学美容门诊,country,中国
580,爱慕芳容医学美容门诊,area,华北
581,爱慕芳容医学美容门诊,province,天津
582,爱慕芳容医学美容门诊,city,天津
583,爱慕芳容医学美容门诊,city_level,新一线
584,爱慕芳容医学美容门诊,city_type,直辖市
585,成都高新纽莱茵医疗美容门诊部有限公司,hospitallevel,门诊部
586,成都高新纽莱茵医疗美容门诊部有限公司,pricelevel,低
587,成都高新纽莱茵医疗美容门诊部有限公司,hospitalkind,其他
588,成都高新纽莱茵医疗美容门诊部有限公司,hospitallevelname,门诊部
589,成都高新纽莱茵医疗美容门诊部有限公司,abbreviation,成都高新纽莱茵医疗美容门诊部
590,成都高新纽莱茵医疗美容门诊部有限公司,hospitalscale,其他
591,成都高新纽莱茵医疗美容门诊部有限公司,doctorstyle,综合
592,成都高新纽莱茵医疗美容门诊部有限公司,country,中国
593,成都高新纽莱茵医疗美容门诊部有限公司,area,西南
594,成都高新纽莱茵医疗美容门诊部有限公司,province,四川
595,成都高新纽莱茵医疗美容门诊部有限公司,city,成都
596,成都高新纽莱茵医疗美容门诊部有限公司,city_level,新一线
597,成都高新纽莱茵医疗美容门诊部有限公司,city_type,省会城市
598,北京晶美医疗美容诊所有限公司,hospitallevel,诊所
599,北京晶美医疗美容诊所有限公司,pricelevel,低
600,北京晶美医疗美容诊所有限公司,hospitalkind,其他
601,北京晶美医疗美容诊所有限公司,hospitallevelname,诊所
602,北京晶美医疗美容诊所有限公司,abbreviation,北京晶美医疗美容诊所
603,北京晶美医疗美容诊所有限公司,hospitalscale,其他
604,北京晶美医疗美容诊所有限公司,doctorstyle,综合
605,北京晶美医疗美容诊所有限公司,country,中国
606,北京晶美医疗美容诊所有限公司,area,华北
607,北京晶美医疗美容诊所有限公司,province,北京
608,北京晶美医疗美容诊所有限公司,city,北京
609,北京晶美医疗美容诊所有限公司,city_level,一线
610,北京晶美医疗美容诊所有限公司,city_type,直辖市
611,宜昌市西陵区奥莱美容诊所,hospitallevel,门诊部
612,宜昌市西陵区奥莱美容诊所,pricelevel,中
613,宜昌市西陵区奥莱美容诊所,hospitalkind,其他
614,宜昌市西陵区奥莱美容诊所,hospitallevelname,门诊部
615,宜昌市西陵区奥莱美容诊所,abbreviation,宜昌奥莱整形医院
616,宜昌市西陵区奥莱美容诊所,hospitalscale,其他
617,宜昌市西陵区奥莱美容诊所,doctorstyle,其他
618,宜昌市西陵区奥莱美容诊所,country,中国
619,宜昌市西陵区奥莱美容诊所,area,华中
620,宜昌市西陵区奥莱美容诊所,province,湖北
621,宜昌市西陵区奥莱美容诊所,city,宜昌
622,宜昌市西陵区奥莱美容诊所,city_level,三线
623,宜昌市西陵区奥莱美容诊所,city_type,普通城市
624,绍兴市妇幼保健院医疗美容门诊,hospitallevel,门诊部
625,绍兴市妇幼保健院医疗美容门诊,pricelevel,中
626,绍兴市妇幼保健院医疗美容门诊,hospitalkind,其他
627,绍兴市妇幼保健院医疗美容门诊,hospitallevelname,门诊部
628,绍兴市妇幼保健院医疗美容门诊,abbreviation,绍兴市妇幼保健院美容科
629,绍兴市妇幼保健院医疗美容门诊,hospitalscale,其他
630,绍兴市妇幼保健院医疗美容门诊,doctorstyle,其他
631,绍兴市妇幼保健院医疗美容门诊,country,中国
632,绍兴市妇幼保健院医疗美容门诊,area,华东
633,绍兴市妇幼保健院医疗美容门诊,province,浙江
634,绍兴市妇幼保健院医疗美容门诊,city,绍兴
635,绍兴市妇幼保健院医疗美容门诊,city_level,二线
636,绍兴市妇幼保健院医疗美容门诊,city_type,普通城市
637,北京叶子整形美容医院（普通合伙）,hospitallevel,医院
638,北京叶子整形美容医院（普通合伙）,pricelevel,低
639,北京叶子整形美容医院（普通合伙）,hospitalkind,其他
640,北京叶子整形美容医院（普通合伙）,hospitallevelname,医院
641,北京叶子整形美容医院（普通合伙）,abbreviation,北京叶子整形美容医院
642,北京叶子整形美容医院（普通合伙）,hospitalscale,其他
643,北京叶子整形美容医院（普通合伙）,doctorstyle,其他
644,北京叶子整形美容医院（普通合伙）,country,中国
645,北京叶子整形美容医院（普通合伙）,area,华北
646,北京叶子整形美容医院（普通合伙）,province,北京
647,北京叶子整形美容医院（普通合伙）,city,北京
648,北京叶子整形美容医院（普通合伙）,city_level,一线
649,北京叶子整形美容医院（普通合伙）,city_type,直辖市
650,成都武侯美未央医疗美容门诊部有限公司,hospitallevel,门诊部
651,成都武侯美未央医疗美容门诊部有限公司,pricelevel,低
652,成都武侯美未央医疗美容门诊部有限公司,hospitalkind,其他
653,成都武侯美未央医疗美容门诊部有限公司,hospitallevelname,门诊部
654,成都武侯美未央医疗美容门诊部有限公司,abbreviation,成都武侯美未央医疗美容门诊部
655,成都武侯美未央医疗美容门诊部有限公司,hospitalscale,其他
656,成都武侯美未央医疗美容门诊部有限公司,doctorstyle,其他
657,成都武侯美未央医疗美容门诊部有限公司,country,中国
658,成都武侯美未央医疗美容门诊部有限公司,area,西南
659,成都武侯美未央医疗美容门诊部有限公司,province,四川
660,成都武侯美未央医疗美容门诊部有限公司,city,成都
661,成都武侯美未央医疗美容门诊部有限公司,city_level,新一线
662,成都武侯美未央医疗美容门诊部有限公司,city_type,省会城市
663,北京百达丽医疗美容门诊部有限公司,hospitallevel,门诊部
664,北京百达丽医疗美容门诊部有限公司,pricelevel,低
665,北京百达丽医疗美容门诊部有限公司,hospitalkind,其他
666,北京百达丽医疗美容门诊部有限公司,hospitallevelname,门诊部
667,北京百达丽医疗美容门诊部有限公司,abbreviation,北京百达丽医疗美容门诊部
668,北京百达丽医疗美容门诊部有限公司,hospitalscale,大型连锁
669,北京百达丽医疗美容门诊部有限公司,doctorstyle,综合
670,北京百达丽医疗美容门诊部有限公司,country,中国
671,北京百达丽医疗美容门诊部有限公司,area,华北
672,北京百达丽医疗美容门诊部有限公司,province,北京
673,北京百达丽医疗美容门诊部有限公司,city,北京
674,北京百达丽医疗美容门诊部有限公司,city_level,一线
675,北京百达丽医疗美容门诊部有限公司,city_type,直辖市
676,邯郸雅丽医疗美容门诊部,hospitallevel,门诊部
677,邯郸雅丽医疗美容门诊部,pricelevel,低
678,邯郸雅丽医疗美容门诊部,hospitalkind,其他
679,邯郸雅丽医疗美容门诊部,hospitallevelname,门诊部
680,邯郸雅丽医疗美容门诊部,abbreviation,邯郸雅丽整形医院
681,邯郸雅丽医疗美容门诊部,hospitalscale,其他
682,邯郸雅丽医疗美容门诊部,doctorstyle,其他
683,邯郸雅丽医疗美容门诊部,country,中国
684,邯郸雅丽医疗美容门诊部,area,华北
685,邯郸雅丽医疗美容门诊部,province,河北
686,邯郸雅丽医疗美容门诊部,city,邯郸
687,邯郸雅丽医疗美容门诊部,city_level,三线
688,邯郸雅丽医疗美容门诊部,city_type,普通城市
689,长沙你美医疗美容门诊部,hospitallevel,门诊部
690,长沙你美医疗美容门诊部,pricelevel,低
691,长沙你美医疗美容门诊部,hospitalkind,其他
692,长沙你美医疗美容门诊部,hospitallevelname,门诊部
693,长沙你美医疗美容门诊部,abbreviation,长沙你美整形（旗舰院）
694,长沙你美医疗美容门诊部,hospitalscale,其他
695,长沙你美医疗美容门诊部,doctorstyle,其他
696,长沙你美医疗美容门诊部,country,中国
697,长沙你美医疗美容门诊部,area,华中
698,长沙你美医疗美容门诊部,province,湖南
699,长沙你美医疗美容门诊部,city,长沙
700,长沙你美医疗美容门诊部,city_level,新一线
701,长沙你美医疗美容门诊部,city_type,省会城市
702,北京京城皮肤医院有限公司,hospitallevel,医院
703,北京京城皮肤医院有限公司,pricelevel,低
704,北京京城皮肤医院有限公司,hospitalkind,其他
705,北京京城皮肤医院有限公司,hospitallevelname,医院
706,北京京城皮肤医院有限公司,abbreviation,北京京城皮肤医院
707,北京京城皮肤医院有限公司,hospitalscale,其他
708,北京京城皮肤医院有限公司,doctorstyle,其他
