,name,relation,name2
191,抬头纹,recoverytips,初期注射部位肿胀，发红，发硬，有时会有轻度的淤青。待肿胀逐渐吸收，效果从较为明显到效果良好。
192,抬头纹,shortdescription,玻尿酸去抬头纹是将适量的材料注射到额部的抬头纹凹陷处，使其与额部皮下原有的玻尿酸融合，增加皮下组织的容积从而支撑起凹陷、松弛的部位，达到除皱的目的。
193,抬头纹,stitches,无需拆线
194,抬头纹,surgicalcomplications,1、注射后局部皮肤可能有颗粒感。2、注射后局部可能会发红。3、注射过浅或未注意防晒可发生色素沉着。
195,抬头纹,surgicalmaterials,玻尿酸
196,抬头纹,surgicalsite,头部
197,抬头纹,swellingtime,3~5天
198,抬头纹,taboocrowd,1、未满18岁的爱美者；2、对玻尿酸成分过敏者；3、额头部位皮肤存在炎症或感染性疾病者；4、女性处于妊娠期、哺乳期等。
199,抬头纹,technicalmean,注射
200,抬头纹,therapeutics,1、 注射部位皮肤消毒。2、 设计和标记注射点。3、将玻尿酸注射到标记部位。
201,抬头纹,treatmentway,一次手术
202,抬头纹,painperception,轻度疼痛
203,抬头纹,typeandcrowd,不做表情时，额头存在明显额纹者。
204,抬头纹,Keywords,玻尿酸填充抬头纹
205,抬头纹,Features,非手术方式快速改善额头皱纹，恢复年轻感。
206,抬头纹,DegreeLevel,5
207,抬头纹,SafeLevel,5
208,抬头纹,ComplexLevel,2
209,抬头纹,TreatmentCycle,6-12个月可再次注射
210,"先天性畸形耳,招风耳",aestheticstandard,1.两个耳郭对称地排列在头部的两侧，耳郭的位置是上缘约与眉毛等高，下缘（耳垂附着点下界）位于鼻底的水平线上，此两线基本上是平行的。2.耳郭的长轴与鼻梁成一定的角度，两者交角约为13度，耳轮前端与颞部相接处与外眦水平，耳轮附着点至外眦距离相当于耳郭 的长度。乳突至耳轮缘的距离约为1.8CM，耳垂与颞部相接处在鼻尖水平。耳郭大略呈一个小写的阿拉伯数字“3”的形状，耳郭的外缘应该较为圆滑，线条优美，有的人还将漂亮的耳朵视为海螺形。3.耳朵的皮肤应该大体上与面部的皮肤颜色一致， 或者略呈一
211,"先天性畸形耳,招风耳",applypeople,适合耳甲后壁与耳舟内侧壁之间的夹角(正常为90°左右)，显著增大者； 从正面看，耳朵突出厉害者。
212,"先天性畸形耳,招风耳",lengthofstay,1-2天
213,"先天性畸形耳,招风耳",methods,1.不可挤压手术部位，需用头套包扎固定；2.伤口疼痛难忍者，可以口服止痛药。3.保持伤口清洁干燥，不得沾水。4.拆线后24小时内，伤口不能沾水。5.不可用力揉搓伤口，可涂抹祛疤软膏，淡化疤痕。6.注意饮食清淡，禁食辛辣刺激性食物。7.睡觉不要挤压耳朵，防止矫正失败或矫正过分。
214,"先天性畸形耳,招风耳",name,招风耳矫正
215,"先天性畸形耳,招风耳",Narcosis,局麻
216,"先天性畸形耳,招风耳",Notice,1、术后会有稍微的浮肿，这时候只需要通过冷敷和热敷就能够有效的缓解手术部位的肿胀。2、如果感觉得手术部位会疼痛的话，不要吃止痛片进行缓解，这样是不利于招风耳矫正术后恢复的。3、在术后为了防止感染，一般需要服用一定量得抗生素，通常需要吃3-5天左右的抗生素。4、在手术完成后的一周内，手术部位是不能碰触到水的，这样是为了幸免手术部位感染。5、术后2-3天左右的时间内，手术部位是不能够遭受到很重的撞击的。6、术后饮食也需要有所调整，对于喜欢辛辣刺激食品的人来说，这段时间需要吃一些平淡的食品。
217,"先天性畸形耳,招风耳",operationadvantage,1、创伤小，改善效果好，适用范围广；2、希望增进耳廓外形者，都可选招风耳矫正法改善。
218,"先天性畸形耳,招风耳",operationcourse,1次
219,"先天性畸形耳,招风耳",operationdefect,1、术后恢复时间相对较长；2、手术部位会存在疤痕。
220,"先天性畸形耳,招风耳",operationrisk,1.术后耳廓疼痛，且伴有体温升高，可能发生感染；2.血肿，可能引起耳廓软骨血运障碍，甚至可能造成软骨坏死；3.手术部位皮肤，可能会坏死。
221,"先天性畸形耳,招风耳",operationstandard,"耳部美化,耳部塑形,矫正招风耳"
222,"先天性畸形耳,招风耳",Population,"1、耳甲后壁与耳舟内侧壁之间的夹角大于90°；
2、对耳轮上脚扁平较严重。"
223,"先天性畸形耳,招风耳",preparation,1、进行手术前两周需避免使用类固醇激素及阿司匹林等抗血小板凝集药物；2、术前确定身体健康，进行术前常规检查，对局部进行测量分析；3、高血压、糖尿病的患者，应在初诊时告知医生，以便确认手术方案；4、女性需避开生理期、妊娠期、哺乳期；5、如果对麻醉药品有过敏情况，术前需和医生沟通；6、术前一周禁烟酒；7、术前进行身体清洁，术前一天进行沐浴。
224,"先天性畸形耳,招风耳",price,8000-30000元
225,"先天性畸形耳,招风耳",recoveries,3-6个月
226,"先天性畸形耳,招风耳",recoverytips,1.初期肿胀明显，耳部疼痛感明显，皮肤淤青。2.消肿比较快，变化比较明显，可看到效果。3.7天到院拆线（根据术式不同，需按医嘱时间，到院拆线）。4.皮肤淤青逐渐吸收消失，肿胀不明显。5.效果逐渐明显，形态基本固定。
227,"先天性畸形耳,招风耳",shortdescription,招风耳矫正是通过外科手术矫正耳甲与耳舟之间过大的角度，在对耳软骨做内翻缝合后，形成新的理想角度的对耳轮，从而达到矫正招风耳的目的。这种手术方法创伤小、适用广，一般对耳部轮廓外形需做增进者都可进行。
228,"先天性畸形耳,招风耳",stitches,7天
229,"先天性畸形耳,招风耳",surgicalcomplications,手术可能出现外形不美、皮肤坏死、感染的情况。
230,"先天性畸形耳,招风耳",surgicalmaterials,止血钳、血管钳、长无齿镊、长有齿镊、粘骨膜剥离器、持针钳、长柄尖头刀、长柄圆头刀、剪刀，切割器
231,"先天性畸形耳,招风耳",surgicalsite,耳朵部位
232,"先天性畸形耳,招风耳",swellingtime,5-7天
233,"先天性畸形耳,招风耳",taboocrowd,1、心、肺、肝、肾等重要脏器功能减退，患有高血压、糖尿病等慢性疾病者;2、长期服用抗凝血药物、血管扩张药物、皮质类激素等药物者；3、手术部位皮肤有炎症、感染病灶或疤痕体质者;4、利多卡因过敏或麻醉药物代谢障碍人；5、患有急、慢性中耳炎者，需先行中耳炎治疗。
234,"先天性畸形耳,招风耳",technicalmean,手术
235,"先天性畸形耳,招风耳",therapeutics,1.定切口：术前用手指向后轻压上部耳轮，便会自然显现出圆嵴状隆起，便是耳轮及其后脚的正常位置。在耳后与头接触点划线，然后压耳向后，使其成正常耳位置而染色，标出需要切除的椭圆形皮肤。2.切开：沿划线切开耳后皮肤，切除近耳根部的月状软骨条，切缘向内倾斜。垂直褥式缝合软骨，缝线向耳后向前穿过一侧软骨缘，但在对侧皮下再返回该侧软骨缘，同法缝对侧软骨缘后，拉紧缝线，而在软骨后面结扎。3.切除耳后多余皮肤，创口间断缝合。4.用松散敷料仔细充填耳廓前后，保持矫治后的形态和位置，再用较多纱布覆盖，绷带缠绕加压包扎10~14天，一般10天拆线。继续包扎2~3周，在3个月内，睡眠时避免压住耳朵。
236,"先天性畸形耳,招风耳",treatmentway,一次手术
237,"先天性畸形耳,招风耳",painperception,轻度疼痛
238,"先天性畸形耳,招风耳",typeandcrowd,适合耳甲后壁与耳舟内侧壁之间的夹角(正常为90°左右)，显著增大者； 从正面看，耳朵突出厉害者。
239,"先天性畸形耳,招风耳",Keywords,招风耳整形术
240,"先天性畸形耳,招风耳",Features,该方法创少小、适应广泛，可有效改善耳部外形轮廓。
241,"先天性畸形耳,招风耳",DegreeLevel,3
242,"先天性畸形耳,招风耳",SafeLevel,4
243,"先天性畸形耳,招风耳",ComplexLevel,3
244,"先天性畸形耳,招风耳",TreatmentCycle,1次
245,低鼻,aestheticstandard,鼻子的长度为面长的1/3，符合三庭五眼比例关系。·鼻额角（鼻背与眉间所形成的角度）理想为130-140°；鼻面角（即鼻梁与面部平面的交角）理想为30-33°，鼻尖角（鼻尖上下小叶之间的夹角）理想为85-95°；鼻唇角（即鼻小柱与上唇间的交角）理想为90-100°。
246,低鼻,applypeople,1、鼻根低平，眼距显宽，鼻体显短，似比例失调；2、指从鼻根到鼻尖部，整个鼻梁都比较低；3、最高点未位于鼻尖，形态笔直，缺乏应有的锥体感；4、希望通过非手术改善鼻型者。
247,低鼻,lengthofstay,无需住院
248,低鼻,methods,1、在注射后24小时内为了让形状固定，要避免接触注射区域。2、不要在注射部位冰敷或热敷。3、注射后短时间内要避免做剧烈运动。4、注射后维持一般基础保养程序，不要特别在治疗部位按摩。5、注射后一周要避免做桑拿。6、注射后一周尽量避免服用阿司匹林或其他类似活血化淤药物。
249,低鼻,name,玻尿酸隆鼻
250,低鼻,Narcosis,表面麻醉
251,低鼻,Notice,1、在注射后24小时内为了让形状固定，要避免接触注射区域。2、不要在注射部位冰敷或热敷。3、注射后短时间内要避免做剧烈运动。4、注射后维持一般基础保养程序，不要特别在治疗部位按摩。5、注射后一周要避免做桑拿。6、注射后一周尽量避免服用阿司匹林或其他类似活血化淤药物。
252,低鼻,operationadvantage,1、操作时间短，无需等待，可快速看到改善效果；2、玻尿酸会被人体代谢分解，不会存在残留，安全性高；3、注射创口不明显，只有小部分红肿，基本无恢复期，不影响工作和生活；4、痛感小，一般无需麻醉，或皮肤表面麻醉；5、效果可逆，不满意可用溶解酶溶解。
253,低鼻,operationcourse,多次
254,低鼻,operationdefect,需要定期注射维持效果，不能保证长久有效。
255,低鼻,operationrisk,1、玻尿酸隆鼻的缺点是刚做完玻尿酸隆鼻，皮肤摸起来会有像颗粒般的东西，大概3天后会消失。玻尿酸隆鼻后可能会产生暂时性的轻微发红、肿胀、瘙痒现象，通常在几天后消失，这些也是所有手术的基本症状。2、一般玻尿酸隆鼻能管6-12个月左右，维持的时间不是很长，建议第一针玻尿酸隆鼻后的4-8个月内就要注射第二针了，要不吸收了以后就会变回以前的样子了。因为玻尿酸是人体组织的一种成分，它会慢慢的被吸收;手术隆鼻则可以长久保持。但是，这也有一个风险，就是手术隆鼻一旦失败，就必须再做一次手术才能矫正，而玻尿酸隆鼻可以二次注射，不断完善。可以看来本来玻尿酸注射隆鼻缺点也成为了一个潜在的优点。3、对于简单的鼻根部高度隆起，透明质酸注射或许有一定效果，且玻尿酸隆鼻后有吸收但对于较复杂的鼻外形修整不通过自体软骨或者假体的塑形肯定是不行的。
256,低鼻,operationstandard,"面部立体,混血鼻,鼻型美化,隆鼻,翘鼻,垫鼻梁"
257,低鼻,Population,"1、鼻梁低平、鼻尖低垂者；
2、轻度驼峰鼻，或鼻背中轴线不完整流畅者；
3、中面部平坦，面部整体缺乏立体感。"
258,低鼻,preparation,1、注射当天不要化妆，保持面部清洁；2、女性需避开生理期、妊娠期和哺乳期；3、近期需要禁用抗凝血药物，如阿司匹林一类药物；4、注射部位皮肤无感染病灶、无炎症（例如痤疮、皮疹等）
259,低鼻,price,2000-15000元
260,低鼻,recoveries,5-7天
261,低鼻,recoverytips,"0天~3天红肿期：注射部位肿胀，发红，发硬，有时会有轻度的淤青。 
4天~7天快速消肿期：消肿较快，轻度肿胀，淤青吸收，形态效果明显，不是最终效果，等组织恢复，肿胀完全吸收。 
8天~180天效果稳定期：肿胀逐渐吸收，效果从较为明显到效果良好。 
181天~365天降解期：形态效果稳定，3个月之后玻尿酸逐渐开始代谢。 "
262,低鼻,shortdescription,玻尿酸隆鼻，就是通过注射的方式，将适量的玻尿酸注入鼻梁、山根部位，然后对鼻部进行塑形，从而达到增高鼻梁，美化鼻部形态的目的。
263,低鼻,stitches,无需拆线
264,低鼻,surgicalcomplications,1、局部发红 局部发红是常见的现象，生理性的会在1-2天内消失。如果3天不消失应到医院复诊以及时处理。2、局部淤血 如果注射时针头碰到细小的毛细血管，就会出现皮下淤血，也就是淤青的情况，通常情况下淤青会在1-2周内慢慢消失。3、注射过量 注射过量应及时到医院就诊，有的只需医生进行即时处理即可，严重的需要进行注射物取出。注射物取出术比注射隆鼻术的难度要大，应在正规医院进行，术前应和医生充分交流。4、局部肿胀 注射过后会有肿胀的发生，1-2天就会消失，如果时间较长，排除感染的可能，可以用热敷的方法加以解决。5、色素沉着 一般情况下，注射过浅或没有注意防晒可能会发生色素沉着。6、感染 一旦发生感染，要及时到医院复诊以尽快处理。
265,低鼻,surgicalmaterials,玻尿酸
266,低鼻,surgicalsite,鼻部
267,低鼻,swellingtime,1天
268,低鼻,taboocrowd,1、未满18岁的爱美者；2、对玻尿酸成分过敏者；3、眼部存在炎症或感染性疾病者；4、女性处于妊娠期、哺乳期等。
269,低鼻,technicalmean,注射
270,低鼻,therapeutics,1、清洁治疗部位，1-2分钟。2、治疗部位涂抹表面麻醉剂，需等待15分钟。3、治疗部位消毒，1-2分钟。4、注射，15-30分钟。5、注射完成后医生均匀按摩挤压注射部位，捏出想要的鼻型，3-5分钟。
271,低鼻,treatmentway,一次手术
272,低鼻,painperception,轻度疼痛
273,低鼻,typeandcrowd,"医生建议：
　　A、低 鼻： 鼻梁低平，整个面部缺乏立体感。
　　B、鞍 鼻： 鼻梁和软骨多半凹陷，鼻尖向上，形如马鞍
　　C、直 鼻： 鼻梁高度尚可，但形态笔直，缺乏应有的锥体感。
　　D、鼻尖低垂鼻： 鼻尖低垂，鼻最高点位于鼻背。
　　E、鼻根低平鼻： 鼻根低平，鼻体较短，比例失调。
　　F、波浪鼻： 鼻背中轴线不完整流畅。
G、鼻孔横卧鼻： 鼻孔呈“八”字型，鼻翼宽大扁平.
具体还需根据您的脸型构造，鼻部基础条件及个人气质进行综合评估，请务必于医生深入沟通了解哦。"
